DOVOLNO,54.5167,79.6833,2022/05/01,17.1,6.0,0.0,52.0,4.8
DOVOLNO,54.5167,79.6833,2022/05/02,14.0,4.5,0.0,62.0,5.3
DOVOLNO,54.5167,79.6833,2022/05/03,10.9,2.2,0.0,56.0,4.5
DOVOLNO,54.5167,79.6833,2022/05/04,15.8,-0.9,0.0,49.0,1.9
DOVOLNO,54.5167,79.6833,2022/05/05,17.9,-0.6,0.0,46.0,1.4
DOVOLNO,54.5167,79.6833,2022/05/06,22.6,8.6,0.0,31.0,4.4
DOVOLNO,54.5167,79.6833,2022/05/07,9.9,3.1,0.0,37.0,8.5
DOVOLNO,54.5167,79.6833,2022/05/08,13.1,-2.9,0.0,46.0,4.0
DOVOLNO,54.5167,79.6833,2022/05/09,17.4,4.8,0.0,60.0,2.4
DOVOLNO,54.5167,79.6833,2022/05/10,18.6,2.2,0.0,52.0,2.5
DOVOLNO,54.5167,79.6833,2022/05/11,19.3,5.0,0.0,25.0,2.6
DOVOLNO,54.5167,79.6833,2022/05/12,23.9,5.5,0.0,26.0,1.6
DOVOLNO,54.5167,79.6833,2022/05/13,25.4,4.4,0.0,37.0,1.5
DOVOLNO,54.5167,79.6833,2022/05/14,27.4,7.2,0.0,42.0,1.1
DOVOLNO,54.5167,79.6833,2022/05/15,24.5,10.2,1.0,52.0,2.6
DOVOLNO,54.5167,79.6833,2022/05/16,27.0,9.4,0.0,56.0,2.3
DOVOLNO,54.5167,79.6833,2022/05/17,30.1,10.9,3.0,88.0,4.5
DOVOLNO,54.5167,79.6833,2022/05/18,23.2,12.4,0.0,52.0,1.9
DOVOLNO,54.5167,79.6833,2022/05/19,24.5,12.4,0.9,69.0,3.9
DOVOLNO,54.5167,79.6833,2022/05/20,22.1,10.8,0.0,43.0,4.4
DOVOLNO,54.5167,79.6833,2022/05/21,29.4,8.1,0.0,52.0,3.1
DOVOLNO,54.5167,79.6833,2022/05/22,27.6,15.8,0.0,37.0,3.1
DOVOLNO,54.5167,79.6833,2022/05/23,20.5,6.2,0.3,59.0,4.1
DOVOLNO,54.5167,79.6833,2022/05/24,25.9,6.1,0.0,57.0,1.6
DOVOLNO,54.5167,79.6833,2022/05/25,27.5,10.7,0.0,59.0,3.0
DOVOLNO,54.5167,79.6833,2022/05/26,27.5,13.5,0.0,58.0,3.0
DOVOLNO,54.5167,79.6833,2022/05/27,26.6,11.5,0.0,52.0,2.9
DOVOLNO,54.5167,79.6833,2022/05/28,24.5,11.6,0.0,50.0,2.6
DOVOLNO,54.5167,79.6833,2022/05/29,24.2,12.4,0.0,64.0,2.6
DOVOLNO,54.5167,79.6833,2022/05/30,26.0,12.7,0.0,59.0,4.9
DOVOLNO,54.5167,79.6833,2022/05/31,26.3,8.8,0.0,58.0,2.1
DOVOLNO,54.5167,79.6833,2022/06/01,16.9,8.8,11.4,90.0,2.8
DOVOLNO,54.5167,79.6833,2022/06/02,13.5,6.4,9.0,86.0,6.0
DOVOLNO,54.5167,79.6833,2022/06/03,10.1,4.7,0.0,74.0,2.6
DOVOLNO,54.5167,79.6833,2022/06/04,11.6,-2.0,0.0,71.0,3.3
DOVOLNO,54.5167,79.6833,2022/06/05,15.4,-0.8,0.0,70.0,2.6
DOVOLNO,54.5167,79.6833,2022/06/06,17.0,-1.5,0.0,74.0,2.3
DOVOLNO,54.5167,79.6833,2022/06/07,21.7,3.3,0.0,66.0,1.5
DOVOLNO,54.5167,79.6833,2022/06/08,21.2,6.3,0.0,80.0,2.5
DOVOLNO,54.5167,79.6833,2022/06/09,21.4,12.1,1.0,51.0,4.4
DOVOLNO,54.5167,79.6833,2022/06/10,30.5,15.0,0.0,49.0,2.9
DOVOLNO,54.5167,79.6833,2022/06/11,31.5,16.4,0.3,49.0,3.3
DOVOLNO,54.5167,79.6833,2022/06/12,27.9,12.9,0.0,48.0,3.5
DOVOLNO,54.5167,79.6833,2022/06/13,30.9,15.1,0.0,47.0,1.9
DOVOLNO,54.5167,79.6833,2022/06/14,25.8,17.3,0.0,51.0,3.0
DOVOLNO,54.5167,79.6833,2022/06/15,20.4,11.8,0.7,74.0,3.3
DOVOLNO,54.5167,79.6833,2022/06/16,21.4,10.2,0.3,82.0,2.8
DOVOLNO,54.5167,79.6833,2022/06/17,16.5,13.3,9.0,88.0,2.8
DOVOLNO,54.5167,79.6833,2022/06/18,20.9,11.6,4.0,86.0,3.4
DOVOLNO,54.5167,79.6833,2022/06/19,21.6,12.0,6.0,91.0,1.5
DOVOLNO,54.5167,79.6833,2022/06/20,26.0,10.2,0.0,86.0,1.3
DOVOLNO,54.5167,79.6833,2022/06/21,26.2,13.2,0.0,80.0,2.9
DOVOLNO,54.5167,79.6833,2022/06/22,25.1,16.6,4.9,73.0,2.9
DOVOLNO,54.5167,79.6833,2022/06/23,26.4,11.8,3.0,91.0,3.9
DOVOLNO,54.5167,79.6833,2022/06/24,26.3,13.6,0.0,76.0,4.0
DOVOLNO,54.5167,79.6833,2022/06/25,29.6,15.3,0.0,70.0,3.0
DOVOLNO,54.5167,79.6833,2022/06/26,30.3,17.6,2.0,76.0,4.9
DOVOLNO,54.5167,79.6833,2022/06/27,22.0,14.7,0.4,78.0,2.5
DOVOLNO,54.5167,79.6833,2022/06/28,17.5,11.1,0.0,70.0,4.1
DOVOLNO,54.5167,79.6833,2022/06/29,29.4,9.8,0.3,78.0,4.9
DOVOLNO,54.5167,79.6833,2022/06/30,18.7,9.0,0.0,73.0,6.1
DOVOLNO,54.5167,79.6833,2022/07/01,17.4,11.7,0.0,63.0,4.3
DOVOLNO,54.5167,79.6833,2022/07/02,21.7,11.8,0.0,82.0,4.6
DOVOLNO,54.5167,79.6833,2022/07/03,21.4,11.3,2.3,77.0,1.8
DOVOLNO,54.5167,79.6833,2022/07/04,24.7,8.0,0.0,74.0,1.5
DOVOLNO,54.5167,79.6833,2022/07/05,23.1,16.8,0.3,58.0,2.8
DOVOLNO,54.5167,79.6833,2022/07/06,22.8,10.8,14.0,94.0,2.3
DOVOLNO,54.5167,79.6833,2022/07/07,23.9,11.9,0.0,88.0,2.0
DOVOLNO,54.5167,79.6833,2022/07/08,25.6,11.5,0.0,92.0,2.6
DOVOLNO,54.5167,79.6833,2022/07/09,27.7,12.4,0.0,70.0,3.1
DOVOLNO,54.5167,79.6833,2022/07/10,29.1,12.8,0.0,72.0,2.6
DOVOLNO,54.5167,79.6833,2022/07/11,30.0,15.9,0.0,82.0,3.4
DOVOLNO,54.5167,79.6833,2022/07/12,26.9,12.0,0.0,66.0,4.5
DOVOLNO,54.5167,79.6833,2022/07/13,21.3,9.3,0.0,66.0,3.5
DOVOLNO,54.5167,79.6833,2022/07/14,24.0,6.0,0.0,81.0,1.6
DOVOLNO,54.5167,79.6833,2022/07/15,18.9,12.6,7.3,73.0,3.5
DOVOLNO,54.5167,79.6833,2022/07/16,25.2,8.6,0.0,89.0,1.4
DOVOLNO,54.5167,79.6833,2022/07/17,24.6,10.1,0.0,79.0,2.9
DOVOLNO,54.5167,79.6833,2022-07-18 00:00:00,-10.0,-18.5,8.7,79.4,2.8
DOVOLNO,54.5167,79.6833,2022-07-19 00:00:00,-7.4,-16.7,11.1,76.2,3.1
DOVOLNO,54.5167,79.6833,2022-07-20 00:00:00,-4.1,-12.9,9.6,70.0,4.2
DOVOLNO,54.5167,79.6833,2022-07-21 00:00:00,12.8,0.1,8.2,51.9,3.3
DOVOLNO,54.5167,79.6833,2022-07-22 00:00:00,26.700000000000003,14.3,3.5,72.8,2.3000000000000003
DOVOLNO,54.5167,79.6833,2022-07-23 00:00:00,26.3,13.4,2.0,75.3,2.5
DOVOLNO,54.5167,79.6833,2022-07-24 00:00:00,26.200000000000003,13.100000000000001,3.2,75.4,2.4000000000000004
DOVOLNO,54.5167,79.6833,2022-07-25 00:00:00,26.1,13.5,1.8,75.0,3.2
DOVOLNO,54.5167,79.6833,2022-07-26 00:00:00,24.8,12.8,2.6,75.3,2.9000000000000004
DOVOLNO,54.5167,79.6833,2022-07-27 00:00:00,24.5,13.100000000000001,2.0,74.8,2.6
DOVOLNO,54.5167,79.6833,2022-07-28 00:00:00,24.8,11.3,1.3,74.60000000000001,2.1
DOVOLNO,54.5167,79.6833,2022-07-29 00:00:00,25.1,13.5,3.1,76.60000000000001,2.7
DOVOLNO,54.5167,79.6833,2022-07-30 00:00:00,25.3,13.4,0.6000000000000001,74.10000000000001,2.5
DOVOLNO,54.5167,79.6833,2022-07-31 00:00:00,24.400000000000002,12.4,1.9000000000000001,75.0,2.7
DOVOLNO,54.5167,79.6833,2022-08-01 00:00:00,24.3,11.8,0.4,75.0,2.2
DOVOLNO,54.5167,79.6833,2022-08-02 00:00:00,24.200000000000003,12.100000000000001,1.2000000000000002,74.8,2.5
DOVOLNO,54.5167,79.6833,2022-08-03 00:00:00,24.700000000000003,12.9,1.3,74.10000000000001,2.6
DOVOLNO,54.5167,79.6833,2022-08-04 00:00:00,25.6,11.8,0.6000000000000001,72.9,2.3000000000000003
DOVOLNO,54.5167,79.6833,2022-08-05 00:00:00,26.200000000000003,13.0,0.0,68.8,2.5
DOVOLNO,54.5167,79.6833,2022-08-06 00:00:00,26.1,12.4,0.2,69.8,2.7
DOVOLNO,54.5167,79.6833,2022-08-07 00:00:00,25.700000000000003,12.5,1.5,73.4,2.2
DOVOLNO,54.5167,79.6833,2022-08-08 00:00:00,25.700000000000003,13.200000000000001,1.2000000000000002,71.4,2.6
DOVOLNO,54.5167,79.6833,2022-08-09 00:00:00,24.6,12.5,0.5,73.2,2.8000000000000003
DOVOLNO,54.5167,79.6833,2022-08-10 00:00:00,25.0,11.5,1.0,72.3,2.8000000000000003
DOVOLNO,54.5167,79.6833,2022-08-11 00:00:00,24.8,11.8,1.3,72.2,2.4000000000000004
DOVOLNO,54.5167,79.6833,2022-08-12 00:00:00,25.0,12.4,0.5,71.2,3.3000000000000003
DOVOLNO,54.5167,79.6833,2022-08-13 00:00:00,24.5,11.3,1.6,73.4,2.3000000000000003
DOVOLNO,54.5167,79.6833,2022-08-14 00:00:00,24.0,11.5,1.6,74.60000000000001,3.0
DOVOLNO,54.5167,79.6833,2022-08-15 00:00:00,23.900000000000002,10.4,1.6,73.0,2.3000000000000003
DOVOLNO,54.5167,79.6833,2022-08-16 00:00:00,23.400000000000002,11.0,2.6,72.60000000000001,2.7
DOVOLNO,54.5167,79.6833,2022-08-17 00:00:00,22.700000000000003,11.5,2.0,75.10000000000001,2.8000000000000003
DOVOLNO,54.5167,79.6833,2022-08-18 00:00:00,22.6,10.0,2.1,75.4,2.6
DOVOLNO,54.5167,79.6833,2022-08-19 00:00:00,22.0,9.8,1.2000000000000002,77.2,2.6
DOVOLNO,54.5167,79.6833,2022-08-20 00:00:00,22.900000000000002,9.4,2.9000000000000004,74.60000000000001,2.4000000000000004
DOVOLNO,54.5167,79.6833,2022-08-21 00:00:00,24.900000000000002,10.3,0.4,72.4,2.2
DOVOLNO,54.5167,79.6833,2022-08-22 00:00:00,24.1,9.9,1.3,72.8,2.1
DOVOLNO,54.5167,79.6833,2022-08-23 00:00:00,24.400000000000002,10.0,0.4,73.9,2.5
DOVOLNO,54.5167,79.6833,2022-08-24 00:00:00,25.1,10.700000000000001,1.0,70.10000000000001,3.0
DOVOLNO,54.5167,79.6833,2022-08-25 00:00:00,23.8,10.100000000000001,0.5,69.4,2.7
DOVOLNO,54.5167,79.6833,2022-08-26 00:00:00,22.6,10.100000000000001,1.2000000000000002,73.10000000000001,2.6
DOVOLNO,54.5167,79.6833,2022-08-27 00:00:00,21.700000000000003,8.3,0.9,77.10000000000001,2.5
DOVOLNO,54.5167,79.6833,2022-08-28 00:00:00,22.700000000000003,9.600000000000001,0.5,73.3,2.8000000000000003
DOVOLNO,54.5167,79.6833,2022-08-29 00:00:00,23.0,10.0,1.8,73.7,2.6
DOVOLNO,54.5167,79.6833,2022-08-30 00:00:00,22.1,9.4,2.4000000000000004,74.10000000000001,2.6
DOVOLNO,54.5167,79.6833,2022-08-31 00:00:00,21.0,9.0,2.8000000000000003,75.9,2.8000000000000003
